Key,Name,Default,Unlock
Sharena_Hopeful_Princess,New Moon,4,3
Sharena_Hopeful_Princess,Luna,—,4
Sharena_Hopeful_Princess,Magic Light,—,5
Sharena_Pillars_of_Peace,Dragon Gaze,4,3
Sharena_Pillars_of_Peace,Draconic Aura,—,4
Sharena_Pillars_of_Peace,No Quarter,—,5
Shez_Dual_Sword_Master,Dragon Gaze,4,3
Shez_Dual_Sword_Master,Draconic Aura,—,4
Shez_Dual_Sword_Master,Ruptured Sky,—,5
Shez_Keen_Mercenary,Night Sky,4,3
Shez_Keen_Mercenary,Glimmer,—,4
Shez_Mercenary_Shade,New Moon,4,3
Shez_Mercenary_Shade,Luna,—,4
Shez_Mercenary_Shine,Night Sky,4,3
Shez_Mercenary_Shine,Glimmer,—,4
Shez_Rising_Mercenary,New Moon,4,3
Shez_Rising_Mercenary,Moonbow,—,4
Shez_Sharpest_Blades,Night Sky,4,3
Shez_Sharpest_Blades,Glimmer,—,4
Shez_Snowfield_Envoy,New Moon,5,3
Shez_Snowfield_Envoy,Luna,—,4
Shinon_Sharptongue_Ninja,Night Sky,4,3
Shinon_Sharptongue_Ninja,Glimmer,—,4
Shinon_Sharptongue_Ninja,Deadeye,—,5
Sigurd_Of_the_Holy_War,Rising Light,4,3
Sigurd_Of_the_Holy_War,Blazing Light,—,4
Sigurd_Of_the_Holy_War,Override,—,5
Sigurd_Proper_Pourer,Dragon Gaze,4,3
Sigurd_Proper_Pourer,Draconic Aura,—,4
Sigurd_Proper_Pourer,Chivalric Aura,—,5
Silque_Selfless_Cleric,Imbue,4,2
Silque_Selfless_Cleric,Heavenly Light,5,3
Sonya_Beautiful_Mage,Rising Wind,4,3
Sonya_Beautiful_Mage,Blazing Wind,—,4
Sonya_Dazzling_Rabbits,New Moon,4,3
Sonya_Dazzling_Rabbits,Luna,—,4
Soren_Hushed_Voice,Chilling Wind,4,3
Soren_Hushed_Voice,Iceberg,—,4
Soren_Radiant_Confidant,Daylight,4,3
Soren_Radiant_Confidant,Noontime,—,4
Soren_Radiant_Confidant,Flare,—,5
Soren_Wind_of_Tradition,Chilling Wind,4,3
Soren_Wind_of_Tradition,Glacies,—,4
Sothe_Dawning_Zephyr,New Moon,4,3
Sothe_Dawning_Zephyr,Moonbow,—,4
Sothe_Dawning_Zephyr,Bane,—,5
Sothis_Bound-Spirit_Duo,Daylight,4,3
Sothis_Bound-Spirit_Duo,Noontime,—,4
Sothis_Bound-Spirit_Duo,Sirius,—,5
Surtr_Pirate_of_Red_Sky,Glowing Ember,4,3
Surtr_Pirate_of_Red_Sky,Bonfire,—,4
Surtr_Ruler_of_Flame,Glowing Ember,4,3
Surtr_Ruler_of_Flame,Bonfire,—,4
Sylvain_Consummate_Flirt,New Moon,4,3
Sylvain_Consummate_Flirt,Moonbow,—,4
Sylvain_Spring_Flingster,Dragon Gaze,4,3
Sylvain_Spring_Flingster,Draconic Aura,—,4
Sylvain_Spring_Flingster,No Quarter,—,5
Syrene_Graceful_Rider,New Moon,4,3
Syrene_Graceful_Rider,Moonbow,—,4
Takumi_Prince_at_Play,Night Sky,4,3
Takumi_Prince_at_Play,Glimmer,—,4
Takumi_Prince_of_Soup,New Moon,4,3
Takumi_Prince_of_Soup,Moonbow,—,4
Takumi_Troubled_Heart,New Moon,4,3
Takumi_Troubled_Heart,Luna,—,4
Tana_Frelian_Starlight,Dragon Gaze,4,3
Tana_Frelian_Starlight,Draconic Aura,—,4
Tana_Soaring_New_Year,Dragon Gaze,4,3
Tana_Soaring_New_Year,Draconic Aura,—,4
Tana_Soaring_Princess,Night Sky,4,3
Tana_Soaring_Princess,Glimmer,—,4
Tana_Soaring_Princess,Deadeye,—,5
Tana_Soothing_Warmth,Night Sky,4,3
Tana_Soothing_Warmth,Glimmer,—,4
Tharja_Normal_Girl,Chilling Wind,4,3
Tharja_Normal_Girl,Iceberg,—,4
Tharja_Florid_Charmer,Retribution,4,3
Tharja_Florid_Charmer,Reprisal,—,4
Tharja_Gloomy_Mage,Chilling Wind,4,3
Tharja_Gloomy_Mage,Glacies,—,4
Tharja_Gloomy_Mage,Ice Wall,—,5
Tharja_Shadow_Ninja,New Moon,4,3
Tharja_Shadow_Ninja,Luna,—,4
Thea_Wings_of_Winter,Chilling Wind,4,3
Thea_Wings_of_Winter,Iceberg,—,4
Thorr_Sun-Kissed_Gods,Rising Thunder,4,3
Thorr_Sun-Kissed_Gods,Blazing Thunder,—,4
Tiki_Awakened_Blood,Chilling Wind,4,3
Tiki_Awakened_Blood,Iceberg,—,4
Tiki_Bridal_Reflections,Chilling Wind,4,3
Tiki_Bridal_Reflections,Iceberg,—,4
Tiki_Bridal_Reflections,Armored Floe,—,5
Tiki_Dragons_Progeny,Glowing Ember,4,3
Tiki_Dragons_Progeny,Ignis,—,4
Tiki_Dragons_Progeny,Dragon Flame,—,5
Tiki_Summering_Scion,Daylight,4,3
Tiki_Summering_Scion,Sol,—,4
Timerra_Desert_Warrior,Glowing Ember,4,3
Timerra_Desert_Warrior,Ignis,—,4
Timerra_Desert_Warrior,Sandstorm,—,5
Timerra_Trick_or_Meat,Night Sky,4,3
Timerra_Trick_or_Meat,Astra,—,4
Timerra_Trick_or_Meat,Vital Astra,—,5
Tina_Playful_Scamp,Imbue,4,2
Tina_Playful_Scamp,Miracle,5,3
Tina_Playful_Scamp,Holy Pressure,—,5
Tine_Determined_Bride,New Moon,4,3
Tine_Determined_Bride,Moonbow,—,4
Tine_Rumbling_Thunder,Dragon Gaze,4,3
Tine_Rumbling_Thunder,Draconic Aura,—,4
Tormod_Indomitable_Will,Dragon Gaze,4,3
Tormod_Indomitable_Will,Draconic Aura,—,4
Ursula_Blackened_Crow,Rising Thunder,4,3
Ursula_Blackened_Crow,Blazing Thunder,—,4
Ursula_Royal-Blue_Crow,New Moon,4,3
Ursula_Royal-Blue_Crow,Moonbow,—,4
Uther_Frugal_Militarist,Glowing Ember,5,3
Uther_Frugal_Militarist,Ignis,—,4
Vaida_Dracofang_General,Dragon Gaze,5,3
Vaida_Dracofang_General,Dragon Fang,—,4
Validar_Fell_Architect,Chilling Wind,4,3
Validar_Fell_Architect,Glacies,—,4
Vanessa_Dutiful_Rider,New Moon,4,3
Vanessa_Dutiful_Rider,Luna,—,4
Veronica_Bestowed_Love,Rising Thunder,4,3
Veronica_Bestowed_Love,Growing Thunder,—,4
Veronica_Princess_Rising,Retribution,4,3
Veronica_Princess_Rising,Reprisal,—,4
Veronica_Princess_Rising,Enclosure,—,5
Veronica_Royal_Reception,Retribution,4,3
Veronica_Royal_Reception,Reprisal,—,4
Veronica_Royal_Reception,Immurement,—,5
Veyle_Fell_Successor,Chilling Wind,4,3
Veyle_Fell_Successor,Iceberg,—,4
Veyle_Gentle_Dragon,Chilling Wind,4,3
Veyle_Gentle_Dragon,Iceberg,—,4
Veyle_Spring_Tranquility,Chilling Wind,4,3
Veyle_Spring_Tranquility,Iceberg,—,4
Vigarde_Silent_Emperor,Dragon Gaze,4,3
Vigarde_Silent_Emperor,Dragon Fang,—,4
Vigarde_Warmhearted_Sire,Glowing Ember,4,3
Vigarde_Warmhearted_Sire,Ignis,—,4
Vika_Sea-Dark_Wing,Chilling Wind,4,3
Vika_Sea-Dark_Wing,Glacies,—,4
Volke_Man_of_Mysteries,New Moon,4,3
Volke_Man_of_Mysteries,Luna,—,4
Volke_Man_of_Mysteries,Lethality,—,5
Wrys_Kindly_Priest,Imbue,4,2
Wrys_Kindly_Priest,Heavenly Light,5,3
Xander_Focused_Firstborn,Glowing Ember,4,3
Xander_Focused_Firstborn,Ignis,—,4
Xander_Student_Swimmer,Glowing Ember,4,3
Xander_Student_Swimmer,Bonfire,—,4
Xane_Desert_Mirage,Miracle,4,3
Xane_Desert_Mirage,Imbue,—,2
Xane_Fickle_Dragon,New Moon,4,3
Xane_Fickle_Dragon,Luna,—,4
Yarne_Hoppy_New_Year,Night Sky,4,3
Yarne_Hoppy_New_Year,Astra,—,4
Yarne_Hoppy_New_Year,Galeforce,—,5
Yarne_Trick_or_Taguel,Night Sky,4,3
Yarne_Trick_or_Taguel,Astra,—,4
Yarne_Trick_or_Taguel,Galeforce,—,5
Yenfay_Blade_Legend,Night Sky,4,3
Yenfay_Blade_Legend,Astra,—,4
Ylgr_Breaking_the_Ice,New Moon,4,3
Ylgr_Breaking_the_Ice,Luna,—,4
Ymir_Seasons_of_Life,New Moon,4,3
Ymir_Seasons_of_Life,Moonbow,—,4
Yukimura_Puppet_Master,Chilling Wind,4,3
Yukimura_Puppet_Master,Iceberg,—,4
Yuliya_Princess_of_Grust,Imbue,4,2
Yuliya_Princess_of_Grust,Still-Water Balm,5,3
Yuliya_Princess_of_Grust,Deluge Balm,—,4
Yunaka_Hidden_Mask,New Moon,4,3
Yunaka_Hidden_Mask,Luna,—,4
Yunaka_Hidden_Mask,Lethality,—,5
Yunaka_Spirited_Envoy,New Moon,4,3
Yunaka_Spirited_Envoy,Luna,—,4
Yuri_Ashen_Valiant,Night Sky,4,3
Yuri_Ashen_Valiant,Glimmer,—,4
Zeiss_Ebon_Bolt,Dragon Gaze,4,3
Zeiss_Ebon_Bolt,Dragon Fang,—,4
Zeke_Past_Unknown,Glowing Ember,4,3
Zeke_Past_Unknown,Bonfire,—,4
Zelestia_Loving_Leader,New Moon,4,3
Zelestia_Loving_Leader,Moonbow,—,4
Zelgius_Ninja_Knight,New Moon,4,3
Zelgius_Ninja_Knight,Luna,—,4
Zelgius_Ninja_Knight,Lightless Luna,—,5
Zelot_Avowed_Groom,Glowing Ember,4,3
Zelot_Avowed_Groom,Ignis,—,4
Zephia_Scheming_Dragon,Dragon Gaze,4,3
Zephia_Scheming_Dragon,Dragon Fang,—,4
Zephiel_Winters_Crown,Chilling Wind,4,3
Zephiel_Winters_Crown,Glacies,—,4
Zihark_Ninja_Blademaster,Night Sky,4,3
Zihark_Ninja_Blademaster,Astra,—,4
Thjazi_Ruthless_Jotun,Glowing Ember,4,3
Thjazi_Ruthless_Jotun,Bonfire,—,4
Thjazi_Ruthless_Jotun,Armored Blaze,—,5
Alfonse_Prince_of_Askr,Daylight,2,2
Alfonse_Prince_of_Askr,Sol,—,4
Alm_Hero_of_Prophecy_Resplendent,Dragon Gaze,4,3
Alm_Hero_of_Prophecy_Resplendent,Draconic Aura,—,4
Alm_Imperial_Ascent_Resplendent,Dragon Gaze,4,3
Alm_Imperial_Ascent_Resplendent,Draconic Aura,—,4
Amelia_Rose_of_the_War_Resplendent,Holy Vestments,4,3
Amelia_Rose_of_the_War_Resplendent,Sacred Cowl,—,4
Athena_Borderland_Sword_Resplendent,New Moon,4,3
Athena_Borderland_Sword_Resplendent,Moonbow,—,4
Aversa_Dark_One_Resplendent,Dragon Gaze,4,3
Aversa_Dark_One_Resplendent,Dragon Fang,—,4
Ayra_Astras_Wielder_Resplendent,Night Sky,4,3
Ayra_Astras_Wielder_Resplendent,Astra,—,4
Ayra_Astras_Wielder_Resplendent,Regnal Astra,—,5
Azama_Carefree_Monk_Resplendent,Imbue,4,2
Azama_Carefree_Monk_Resplendent,Solid-Earth Balm,5,3
Black_Knight_Sinister_General_Resplendent,New Moon,4,3
Black_Knight_Sinister_General_Resplendent,Luna,—,4
Black_Knight_Sinister_General_Resplendent,Black Luna,—,5
Byleth_Proven_Professor_Resplendent,Dragon Gaze,4,3
Byleth_Proven_Professor_Resplendent,Draconic Aura,—,4
Byleth_Proven_Professor_Resplendent,Ruptured Sky,—,5
Camilla_Bewitching_Beauty_Resplendent,Dragon Gaze,4,3
Camilla_Bewitching_Beauty_Resplendent,Draconic Aura,—,4
Catria_Middle_Whitewing_Resplendent,New Moon,4,3
Catria_Middle_Whitewing_Resplendent,Luna,—,4
Celica_Caring_Princess_Resplendent,Rising Light,4,3
Celica_Caring_Princess_Resplendent,Blazing Light,—,4
Celica_Warrior_Priestess_Resplendent,Night Sky,4,3
Celica_Warrior_Priestess_Resplendent,Astra,—,4
Celica_Warrior_Priestess_Resplendent,Galeforce,—,5
Chrom_Exalted_Prince_Resplendent,Daylight,4,3
Chrom_Exalted_Prince_Resplendent,Sol,—,4
Chrom_Exalted_Prince_Resplendent,Aether,—,5
Chrom_Knight_Exalt_Resplendent,New Moon,4,3
Chrom_Knight_Exalt_Resplendent,Luna,—,4
Chrom_Knight_Exalt_Resplendent,Aether,—,5
Claude_The_Schemer_Resplendent,Night Sky,4,3
Claude_The_Schemer_Resplendent,Glimmer,—,4
Cordelia_Knight_Paragon_Resplendent,Night Sky,4,3
Cordelia_Knight_Paragon_Resplendent,Astra,—,4
Cordelia_Knight_Paragon_Resplendent,Galeforce,—,5
Corrin_Fateful_Prince_Resplendent,Dragon Gaze,4,3
Corrin_Fateful_Prince_Resplendent,Dragon Fang,—,4
Corrin_Fateful_Princess_Resplendent,Dragon Gaze,4,3
Corrin_Fateful_Princess_Resplendent,Draconic Aura,—,4
Delthea_Free_Spirit_Resplendent,Miracle,4,3
Dimitri_The_Protector_Resplendent,Retribution,4,3
Dimitri_The_Protector_Resplendent,Vengeance,—,4
Edelgard_The_Future_Resplendent,New Moon,4,3
Edelgard_The_Future_Resplendent,Luna,—,4
Eldigan_Lionheart_Resplendent,Rising Light,4,3
Eldigan_Lionheart_Resplendent,Growing Light,—,4
Elise_Budding_Flower_Resplendent,Imbue,4,2
Elise_Budding_Flower_Resplendent,Kindled-Fire Balm,5,3
Eliwood_Knight_of_Lycia_Resplendent,Holy Vestments,4,3
Eliwood_Knight_of_Lycia_Resplendent,Sacred Cowl,—,4
Ephraim_Restoration_Lord_Resplendent,New Moon,4,3
Ephraim_Restoration_Lord_Resplendent,Moonbow,—,4
Ephraim_Sacred_Twin_Lord_Resplendent,Dragon Gaze,4,3
Ephraim_Sacred_Twin_Lord_Resplendent,Draconic Aura,—,4
Faye_Devoted_Heart_Resplendent,Daylight,4,3
Faye_Devoted_Heart_Resplendent,Noontime,—,4
Fir_Sword_Student_Resplendent,Chilling Wind,4,3
Fir_Sword_Student_Resplendent,Glacies,—,4
Flora_Cold_as_Ice_Resplendent,Chilling Wind,4,3
Flora_Cold_as_Ice_Resplendent,Iceberg,—,4
Hector_Brave_Warrior_Resplendent,Glowing Ember,4,3
Hector_Brave_Warrior_Resplendent,Ignis,—,4
Hector_General_of_Ostia_Resplendent,Buckler,4,3
Hector_General_of_Ostia_Resplendent,Pavise,—,4
Henry_Twisted_Mind_Resplendent,Glowing Ember,4,3
Henry_Twisted_Mind_Resplendent,Ignis,—,4
Hinoka_Warrior_Princess_Resplendent,Rising Wind,4,3
Hinoka_Warrior_Princess_Resplendent,Blazing Wind,—,4
Ike_Brave_Mercenary_Resplendent,New Moon,4,3
Ike_Brave_Mercenary_Resplendent,Luna,—,4
Ike_Brave_Mercenary_Resplendent,Aether,—,5
Ike_Young_Mercenary_Resplendent,New Moon,4,3
Ike_Young_Mercenary_Resplendent,Luna,—,4
Ike_Young_Mercenary_Resplendent,Aether,—,5
Ilyana_Hungering_Mage_Resplendent,Chilling Wind,4,3
Ilyana_Hungering_Mage_Resplendent,Iceberg,—,4
Innes_Regal_Strategician_Resplendent,Chilling Wind,4,3
Innes_Regal_Strategician_Resplendent,Iceberg,—,4
Ishtar_Thunder_Goddess_Resplendent,New Moon,4,3
Ishtar_Thunder_Goddess_Resplendent,Moonbow,—,4
Jaffar_Angel_of_Death_Resplendent,Night Sky,4,3
Jaffar_Angel_of_Death_Resplendent,Glimmer,—,4
Jeorge_Perfect_Shot_Resplendent,Rising Flame,4,3
Jeorge_Perfect_Shot_Resplendent,Blazing Flame,—,4
Julia_Nagas_Blood_Resplendent,Dragon Gaze,4,3
Julia_Nagas_Blood_Resplendent,Dragon Fang,—,4
Kagero_Honorable_Ninja_Resplendent,Retribution,4,3
Kagero_Honorable_Ninja_Resplendent,Reprisal,—,4
Karla_Sword_Vassal_Resplendent,Dragon Gaze,4,3
Karla_Sword_Vassal_Resplendent,Draconic Aura,—,4
LArachel_Princess_of_Light_Resplendent,Rising Light,4,3
LArachel_Princess_of_Light_Resplendent,Growing Light,—,4
Lachesis_Lionhearts_Sister_Resplendent,Imbue,4,2
Lachesis_Lionhearts_Sister_Resplendent,Solid-Earth Balm,5,3
Laegjarn_Sheathed_Steel_Resplendent,Glowing Ember,4,3
Laegjarn_Sheathed_Steel_Resplendent,Bonfire,—,4
Leif_Prince_of_Leonster_Resplendent,Rising Light,4,3
Leif_Prince_of_Leonster_Resplendent,Blazing Light,—,4
Lilina_Delightful_Noble_Resplendent,Rising Flame,4,3
Lilina_Delightful_Noble_Resplendent,Growing Flame,—,4
Lonqu_Solitary_Blade_Resplendent,Night Sky,4,3
Lonqu_Solitary_Blade_Resplendent,Glimmer,—,4
Lucina_Brave_Princess_Resplendent,Daylight,4,3
Lucina_Brave_Princess_Resplendent,Sol,—,4
Lucina_Brave_Princess_Resplendent,Aether,—,5
Lucina_Future_Witness_Resplendent,New Moon,4,3
Lucina_Future_Witness_Resplendent,Luna,—,4
Lucina_Future_Witness_Resplendent,Aether,—,5
Lucius_The_Light_Resplendent,Imbue,4,2
Lucius_The_Light_Resplendent,Miracle,5,3
Lukas_Sharp_Soldier_Resplendent,Holy Vestments,4,3
Lukas_Sharp_Soldier_Resplendent,Sacred Cowl,—,4
Lyn_Brave_Lady_Resplendent,Dragon Gaze,4,3
Lyn_Brave_Lady_Resplendent,Draconic Aura,—,4
Lyn_Lady_of_the_Plains_Resplendent,Night Sky,4,3
Lyn_Lady_of_the_Plains_Resplendent,Astra,—,4
Lyn_Lady_of_the_Plains_Resplendent,Galeforce,—,5
Lyon_Shadow_Prince_Resplendent,Retribution,4,3
Lyon_Shadow_Prince_Resplendent,Vengeance,—,4
Marth_Hero-King_Resplendent,Dragon Gaze,4,3
Marth_Hero-King_Resplendent,Draconic Aura,—,4
Marth_Hero-King_Resplendent,Fire Emblem,—,5
Marth_Hero-King_Resplendent,Shining Emblem,—,5
Merric_Wind_Mage_Resplendent,Rising Wind,4,3
Merric_Wind_Mage_Resplendent,Growing Wind,—,4
Mia_Lady_of_Blades_Resplendent,New Moon,4,3
Mia_Lady_of_Blades_Resplendent,Luna,—,4
Minerva_Red_Dragoon_Resplendent,Holy Vestments,4,3
Minerva_Red_Dragoon_Resplendent,Sacred Cowl,—,4
Morgan_Lad_from_Afar_Resplendent,Dragon Gaze,4,3
Morgan_Lad_from_Afar_Resplendent,Dragon Fang,—,4
Morgan_Lass_from_Afar_Resplendent,Chilling Wind,4,3
Morgan_Lass_from_Afar_Resplendent,Iceberg,—,4
Narcian_Wyvern_General_Resplendent,Retribution,4,3
Narcian_Wyvern_General_Resplendent,Vengeance,—,4
Nephenee_Fierce_Halberdier_Resplendent,New Moon,4,3
Nephenee_Fierce_Halberdier_Resplendent,Moonbow,—,4
Niles_Cruel_to_Be_Kind_Resplendent,Chilling Wind,4,3
Niles_Cruel_to_Be_Kind_Resplendent,Iceberg,—,4
Nina_Eye_Spy_Resplendent,New Moon,4,3
Nina_Eye_Spy_Resplendent,Moonbow,—,4
Nino_Pale_Flower_Resplendent,New Moon,4,3
Nino_Pale_Flower_Resplendent,Moonbow,—,4
Odin_Potent_Force_Resplendent,New Moon,4,3
Odin_Potent_Force_Resplendent,Moonbow,—,4
Ophelia_Dramatic_Heroine_Resplendent,Rising Light,4,3
Ophelia_Dramatic_Heroine_Resplendent,Blazing Light,—,4
Palla_Eldest_Whitewing_Resplendent,New Moon,4,3
Palla_Eldest_Whitewing_Resplendent,Moonbow,—,4
Quan_Luminous_Lancer_Resplendent,Dragon Gaze,4,3
Quan_Luminous_Lancer_Resplendent,Draconic Aura,—,4
Raven_Peerless_Fighter_Resplendent,Daylight,4,3
Raven_Peerless_Fighter_Resplendent,Sol,—,4
Reinhardt_Thunders_Fist_Resplendent,Rising Thunder,4,3
Reinhardt_Thunders_Fist_Resplendent,Blazing Thunder,—,4
Robin_Fell_Reincarnation_Resplendent,Glowing Ember,4,3
Robin_Fell_Reincarnation_Resplendent,Ignis,—,4
Robin_High_Deliverer_Resplendent,Glowing Ember,4,3
Robin_High_Deliverer_Resplendent,Bonfire,—,4
Robin_Mystery_Tactician_Resplendent,Glowing Ember,4,3
Robin_Mystery_Tactician_Resplendent,Ignis,—,4
Roy_Brave_Lion_Resplendent,Night Sky,4,3
Roy_Brave_Lion_Resplendent,Astra,—,4
Roy_Brave_Lion_Resplendent,Galeforce,—,5
Ryoma_Peerless_Samurai_Resplendent,Night Sky,4,3
Ryoma_Peerless_Samurai_Resplendent,Astra,—,4
Saber_Driven_Mercenary_Resplendent,Holy Vestments,4,3
Saber_Driven_Mercenary_Resplendent,Aegis,—,4
Serra_Outspoken_Cleric_Resplendent,Imbue,4,2
Serra_Outspoken_Cleric_Resplendent,Swift-Winds Balm,5,3
Shanna_Sprightly_Flier_Resplendent,Chilling Wind,4,3
Shanna_Sprightly_Flier_Resplendent,Iceberg,—,4
Sheena_Princess_of_Gra_Resplendent,Buckler,4,3
Sheena_Princess_of_Gra_Resplendent,Escutcheon,—,4
Shigure_Uplifting_Artist_Resplendent,Daylight,4,3
Shigure_Uplifting_Artist_Resplendent,Noontime,—,4
Sigurd_Holy_Knight_Resplendent,Miracle,4,3
Soleil_Adorable_Adorer_Resplendent,Rising Wind,4,3
Soleil_Adorable_Adorer_Resplendent,Blazing Wind,—,4
Sonya_Vengeful_Mage_Resplendent,New Moon,4,3
Sonya_Vengeful_Mage_Resplendent,Moonbow,—,4
Sophia_Nabata_Prophet_Resplendent,Dragon Gaze,4,3
Sophia_Nabata_Prophet_Resplendent,Dragon Fang,—,4
Soren_Shrewd_Strategist_Resplendent,Rising Wind,4,3
Soren_Shrewd_Strategist_Resplendent,Growing Wind,—,4
Sothe_Zephyr_Resplendent,Night Sky,4,3
Sothe_Zephyr_Resplendent,Glimmer,—,4
Surtr_Ruler_of_Flame_Resplendent,Glowing Ember,4,3
Surtr_Ruler_of_Flame_Resplendent,Bonfire,—,4
Takumi_Wild_Card_Resplendent,Retribution,4,3
Takumi_Wild_Card_Resplendent,Vengeance,—,4
Tana_Winged_Princess_Resplendent,New Moon,4,3
Tana_Winged_Princess_Resplendent,Moonbow,—,4
Tharja_Dark_Shadow_Resplendent,Retribution,4,3
Tharja_Dark_Shadow_Resplendent,Vengeance,—,4
Tiki_Dragon_Scion_Resplendent,Rising Flame,4,3
Tiki_Dragon_Scion_Resplendent,Growing Flame,—,4
Tiki_Nagas_Voice_Resplendent,Glowing Ember,4,3
Tiki_Nagas_Voice_Resplendent,Bonfire,—,4
Ursula_Blue_Crow_Resplendent,Rising Thunder,4,3
Ursula_Blue_Crow_Resplendent,Growing Thunder,—,4
Veronica_Brave_Princess_Resplendent,Imbue,4,2
Veronica_Brave_Princess_Resplendent,Kindled-Fire Balm,5,3
Veronica_Brave_Princess_Resplendent,Windfire Balm,—,4
Veronica_Brave_Princess_Resplendent,Windfire Balm+,—,5
Marth_Enigmatic_Blade,New Moon,4,3
Marth_Enigmatic_Blade,Luna,—,4
Marth_Enigmatic_Blade,Aether,—,5
Annand_Knight-Defender,New Moon,4,3
Annand_Knight-Defender,Moonbow,—,4
Fiora_Airborne_Warrior,Chilling Wind,4,3
Fiora_Airborne_Warrior,Iceberg,—,4
Black_Knight_Sinister_General,New Moon,4,3
Black_Knight_Sinister_General,Luna,—,4
Black_Knight_Sinister_General,Black Luna,—,5
Zelgius_Jet-Black_General,New Moon,4,3
Zelgius_Jet-Black_General,Luna,—,4
Zelgius_Jet-Black_General,Black Luna,—,5
Sayri_Chonsins_Blade,Chilling Wind,4,3
Sayri_Chonsins_Blade,Iceberg,—,4
Arden_Strong_and_Tough,Buckler,4,3
Arden_Strong_and_Tough,Pavise,—,4
Dimitri_Savior_King,Rising Wind,4,3
Dimitri_Savior_King,Blazing Wind,—,4
Klein_Silver_Nobleman,Chilling Wind,4,3
Klein_Silver_Nobleman,Glacies,—,4
Kronya_Gleaming_Blade,New Moon,4,3
Kronya_Gleaming_Blade,Luna,—,4
Joshua_Tempest_King,New Moon,4,3
Joshua_Tempest_King,Moonbow,—,4
Guinivere_Princess_of_Bern,Chilling Wind,4,3
Guinivere_Princess_of_Bern,Iceberg,—,4
Seiros_Saint_of_Legend,Chilling Wind,4,3
Seiros_Saint_of_Legend,Glacies,—,4
Aversa_Dark_One,Dragon Gaze,4,3
Aversa_Dark_One,Dragon Fang,—,4
Morgan_Devoted_Darkness,Night Sky,4,3
Morgan_Devoted_Darkness,Glimmer,—,4
Edelgard_Flame_Emperor,Glowing Ember,4,3
Edelgard_Flame_Emperor,Bonfire,—,4
Ayra_Astras_Wielder,Night Sky,4,3
Ayra_Astras_Wielder,Astra,—,4
Ayra_Astras_Wielder,Regnal Astra,—,5
Shigure_Uplifting_Artist,Daylight,4,3
Shigure_Uplifting_Artist,Noontime,—,4
Shannan_Wielder_of_Astra,Night Sky,4,3
Shannan_Wielder_of_Astra,Astra,—,4
Shannan_Wielder_of_Astra,Imperial Astra,—,5
Solon_Church_Shadow,Chilling Wind,4,3
Solon_Church_Shadow,Glacies,—,4
Linus_Mad_Dog,New Moon,4,3
Linus_Mad_Dog,Luna,—,4
Raven_Peerless_Fighter,Daylight,4,3
Raven_Peerless_Fighter,Sol,—,4
Celica_Imprisoned_Soul,New Moon,4,3
Celica_Imprisoned_Soul,Luna,—,4
Orson_Passions_Folly,Glowing Ember,4,3
Orson_Passions_Folly,Ignis,—,4
Hector_Just_Here_to_Fight,Night Sky,4,3
Hector_Just_Here_to_Fight,Glimmer,—,4
Beruka_Quiet_Assassin,Night Sky,4,3
Beruka_Quiet_Assassin,Glimmer,—,4
Eirika_Pledged_Restorer,New Moon,4,3
Eirika_Pledged_Restorer,Luna,—,4
Kris_Unknown_Hero,Daylight,4,3
Kris_Unknown_Hero,Noontime,—,4
Roy_Brave_Lion,Night Sky,4,3
Roy_Brave_Lion,Astra,—,4
Roy_Brave_Lion,Galeforce,—,5
Gunnthra_Voice_of_Dreams,Chilling Wind,4,3
Gunnthra_Voice_of_Dreams,Glacies,—,4
Lyon_Demon_King,Daylight,4,3
Lyon_Demon_King,Sol,—,4
Ursula_Blue_Crow,Rising Thunder,4,3
Ursula_Blue_Crow,Growing Thunder,—,4
Leon_True_of_Heart,Glowing Ember,4,3
Leon_True_of_Heart,Ignis,—,4
Faye_Devoted_Heart,Daylight,4,3
Faye_Devoted_Heart,Noontime,—,4
Innes_Frelian_Moonlight,Night Sky,4,3
Innes_Frelian_Moonlight,Glimmer,—,4
Jamke_Prince_of_Verdane,Night Sky,4,3
Jamke_Prince_of_Verdane,Astra,—,4
Lethe_Gallias_Valkyrie,New Moon,4,3
Lethe_Gallias_Valkyrie,Moonbow,—,4
Garon_King_of_Nohr,Dragon Gaze,4,3
Garon_King_of_Nohr,Dragon Fang,—,4
Tiki_Dragon_Scion,Rising Flame,4,3
Tiki_Dragon_Scion,Growing Flame,—,4
Tiki_Nagas_Voice,Glowing Ember,4,3
Tiki_Nagas_Voice,Bonfire,—,4
Nailah_Blessed_Queen,New Moon,4,3
Nailah_Blessed_Queen,Moonbow,—,4
Marth_Legacied_Hero,Dragon Gaze,4,3
Marth_Legacied_Hero,Draconic Aura,—,4
Marth_Legacied_Hero,Hero's Blood,—,5
Corrin_Bloodbound_Beast,Night Sky,4,3
Corrin_Bloodbound_Beast,Glimmer,—,4
Leo_Sorcerous_Prince,Rising Light,4,3
Leo_Sorcerous_Prince,Blazing Light,—,4
Cain_The_Bull,Buckler,4,3
Cain_The_Bull,Escutcheon,—,4
Yarne_Timid_Taguel,Night Sky,4,3
Yarne_Timid_Taguel,Astra,—,4
Yarne_Timid_Taguel,Galeforce,—,5
Helbindi_Savage_Scourge,Retribution,4,3
Helbindi_Savage_Scourge,Vengeance,—,4
